Experiment	sample_id	study	project_id	condition_id	rep_id	contact	creator	run_date	Strain Description	Strain	Base Media	Carbon Source (g/L)	Nitrogen Source (g/L)	Electron Acceptor	Trace Element Mixture	Supplement	Temperature (C)	pH	Antibiotic for selection	Culture Type	Growth Rate (1/hr)	Evolved Sample	Isolate Type	Sequencing Machine	Additional Details	Biological Replicates	DOI	GEO	Published	SRX	Run	LibraryLayout	Platform
ecoli_00248	pal__5drib_ale10__1	Enzyme Promiscuity	pal	5drib_ale10	1	Gabriela Guzman	Gabriela Guzman	5/11/16	Escherichia coli PAL.10.118.0	MG1655	M9	D-2-deoxyribose(2)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.43	Endpoint	Population	HiSeq 2500		1	doi.org/10.1101/310946	GSE114358	1	SRX4073862	SRR7154632	PAIRED	ILLUMINA
ecoli_00249	pal__arab_ale14_f9__1	Enzyme Promiscuity	pal	arab_ale14_f9	1	Gabriela Guzman	Gabriela Guzman	5/11/16	Escherichia coli PAL.14.9.1	MG1655	M9	D-arabinose(2)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.27	Midpoint	Clonal	HiSeq 2500		2	doi.org/10.1101/310946	GSE114358	1	SRX4073863	SRR7154633	PAIRED	ILLUMINA
ecoli_00250	pal__arab_ale14_f9__2	Enzyme Promiscuity	pal	arab_ale14_f9	2	Gabriela Guzman	Gabriela Guzman	5/11/16	Escherichia coli PAL.14.9.1	MG1655	M9	D-arabinose(2)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.27	Midpoint	Clonal	HiSeq 2500		2	doi.org/10.1101/310946	GSE114358	1	SRX4073864	SRR7154634	PAIRED	ILLUMINA
ecoli_00251	pal__arab_ale14__1	Enzyme Promiscuity	pal	arab_ale14	1	Gabriela Guzman	Gabriela Guzman	5/11/16	Escherichia coli PAL.14.78.0	MG1655	M9	D-arabinose(2)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.42	Endpoint	Population	HiSeq 2500		2	doi.org/10.1101/310946	GSE114358	1	SRX4073865	SRR7154635	PAIRED	ILLUMINA
ecoli_00252	pal__arab_ale14__2	Enzyme Promiscuity	pal	arab_ale14	2	Gabriela Guzman	Gabriela Guzman	5/11/16	Escherichia coli PAL.14.78.0	MG1655	M9	D-arabinose(2)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.42	Endpoint	Population	HiSeq 2500		2	doi.org/10.1101/310946	GSE114358	1	SRX4073867	SRR7154636	PAIRED	ILLUMINA
ecoli_00253	pal__arab_ale16__1	Enzyme Promiscuity	pal	arab_ale16	1	Gabriela Guzman	Gabriela Guzman	5/11/16	Escherichia coli PAL.16.70.0	MG1655	M9	D-arabinose(2)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.56	Endpoint	Population	HiSeq 2500		2	doi.org/10.1101/310946	GSE114358	1	SRX4073868	SRR7154637	PAIRED	ILLUMINA
ecoli_00254	pal__arab_ale16__2	Enzyme Promiscuity	pal	arab_ale16	2	Gabriela Guzman	Gabriela Guzman	5/11/16	Escherichia coli PAL.16.70.0	MG1655	M9	D-arabinose(2)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.56	Endpoint	Population	HiSeq 2500		2	doi.org/10.1101/310946	GSE114358	1	SRX4073869	SRR7154638	PAIRED	ILLUMINA
ecoli_00255	pal__tartr_ale26_f10__1	Enzyme Promiscuity	pal	tartr_ale26_f10	1	Gabriela Guzman	Gabriela Guzman	5/11/16	Escherichia coli PAL.26.10.1	MG1655	M9	m-tartrate(2)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.16	Midpoint	Clonal	HiSeq 2500		2	doi.org/10.1101/310946	GSE114358	1	SRX4073870	SRR7154639	PAIRED	ILLUMINA
ecoli_00256	pal__tartr_ale26_f10__2	Enzyme Promiscuity	pal	tartr_ale26_f10	2	Gabriela Guzman	Gabriela Guzman	5/11/16	Escherichia coli PAL.26.10.1	MG1655	M9	m-tartrate(2)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.16	Midpoint	Clonal	HiSeq 2500		2	doi.org/10.1101/310946	GSE114358	1	SRX4073871	SRR7154640	PAIRED	ILLUMINA
ecoli_00257	pal__tartr_ale26__1	Enzyme Promiscuity	pal	tartr_ale26	1	Gabriela Guzman	Gabriela Guzman	5/11/16	Escherichia coli PAL.26.86.0	MG1655	M9	m-tartrate(2)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.28	Endpoint	Population	HiSeq 2500		2	doi.org/10.1101/310946	GSE114358	1	SRX4073874	SRR7154643	PAIRED	ILLUMINA
ecoli_00258	pal__tartr_ale26__2	Enzyme Promiscuity	pal	tartr_ale26	2	Gabriela Guzman	Gabriela Guzman	5/11/16	Escherichia coli PAL.26.86.0	MG1655	M9	m-tartrate(2)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.28	Endpoint	Population	HiSeq 2500		2	doi.org/10.1101/310946	GSE114358	1	SRX4073875	SRR7154644	PAIRED	ILLUMINA
ecoli_00259	pal__tartr_ale28_f10__1	Enzyme Promiscuity	pal	tartr_ale28_f10	1	Gabriela Guzman	Gabriela Guzman	5/11/16	Escherichia coli PAL.28.10.1	MG1655	M9	m-tartrate(2)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.22	Midpoint	Clonal	HiSeq 2500		2	doi.org/10.1101/310946	GSE114358	1	SRX4073872	SRR7154641	PAIRED	ILLUMINA
ecoli_00260	pal__tartr_ale28_f10__2	Enzyme Promiscuity	pal	tartr_ale28_f10	2	Gabriela Guzman	Gabriela Guzman	5/11/16	Escherichia coli PAL.28.10.1	MG1655	M9	m-tartrate(2)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.22	Midpoint	Clonal	HiSeq 2500		2	doi.org/10.1101/310946	GSE114358	1	SRX4073873	SRR7154642	PAIRED	ILLUMINA
ecoli_00261	pal__tartr_ale28__1	Enzyme Promiscuity	pal	tartr_ale28	1	Gabriela Guzman	Gabriela Guzman	5/11/16	Escherichia coli PAL.28.88.0	MG1655	M9	m-tartrate(2)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.41	Endpoint	Population	HiSeq 2500		2	doi.org/10.1101/310946	GSE114358	1	SRX4073876	SRR7154645	PAIRED	ILLUMINA
ecoli_00262	pal__tartr_ale28__2	Enzyme Promiscuity	pal	tartr_ale28	2	Gabriela Guzman	Gabriela Guzman	5/11/16	Escherichia coli PAL.28.88.0	MG1655	M9	m-tartrate(2)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.41	Endpoint	Population	HiSeq 2500		2	doi.org/10.1101/310946	GSE114358	1	SRX4073877	SRR7154646	PAIRED	ILLUMINA
ecoli_00263	efeU__delmenFentC_citr__1	Pseudogene Repair	efeU	delmenFentC_citr	1	Amitesh Anand	Richard Szubin	5/21/18	Escherichia coli K-12 MG1655 del_menF del_entC	MG1655	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	FeCl3 (20 uM) + Na-citrate (10 mM)	37	7		Batch		No		HiSeq 4000		2	doi.org/10.1038/s41564-018-0340-2	GSE122779	1	SRX5036611	SRR8218063	PAIRED	ILLUMINA
ecoli_00264	efeU__delmenFentC_citr__2	Pseudogene Repair	efeU	delmenFentC_citr	2	Amitesh Anand	Richard Szubin	5/21/18	Escherichia coli K-12 MG1655 del_menF del_entC	MG1655	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	FeCl3 (20 uM) + Na-citrate (10 mM)	37	7		Batch		No		HiSeq 4000		2	doi.org/10.1038/s41564-018-0340-2	GSE122779	1	SRX5036612	SRR8218064	PAIRED	ILLUMINA
ecoli_00265	efeU__delmenFentC__1	Pseudogene Repair	efeU	delmenFentC	1	Amitesh Anand	Richard Szubin	5/21/18	Escherichia coli K-12 MG1655 del_menF del_entC	MG1655	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		No		HiSeq 4000		2	doi.org/10.1038/s41564-018-0340-2	GSE122779	1	SRX5036613	SRR8218065	PAIRED	ILLUMINA
ecoli_00266	efeU__delmenFentC__2	Pseudogene Repair	efeU	delmenFentC	2	Amitesh Anand	Richard Szubin	5/21/18	Escherichia coli K-12 MG1655 del_menF del_entC	MG1655	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		No		HiSeq 4000		2	doi.org/10.1038/s41564-018-0340-2	GSE122779	1	SRX5036614	SRR8218066	PAIRED	ILLUMINA
ecoli_00267	efeU__menFentC_ale39__1	Pseudogene Repair	efeU	menFentC_ale39	1	Amitesh Anand	Richard Szubin	5/21/18	Escherichia coli EEP_menF_entC.39.91.1	MG1655	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.98	Endpoint	Clonal	HiSeq 4000		2	doi.org/10.1038/s41564-018-0340-2	GSE122779	1	SRX5036615	SRR8218067	PAIRED	ILLUMINA
ecoli_00268	efeU__menFentC_ale39__2	Pseudogene Repair	efeU	menFentC_ale39	2	Amitesh Anand	Richard Szubin	5/21/18	Escherichia coli EEP_menF_entC.39.91.1	MG1655	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.98	Endpoint	Clonal	HiSeq 4000		2	doi.org/10.1038/s41564-018-0340-2	GSE122779	1	SRX5036616	SRR8218068	PAIRED	ILLUMINA
ecoli_00269	efeU__menFentC_ale29__1	Pseudogene Repair	efeU	menFentC_ale29	1	Amitesh Anand	Richard Szubin	5/21/18	Escherichia coli EEP_menF_entC.29.82.1	MG1655	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	FeCl3 (20 uM) + Na-citrate (10 mM)	37	7		Batch	0.9	Endpoint	Clonal	HiSeq 4000		2	doi.org/10.1038/s41564-018-0340-2	GSE122779	1	SRX5036617	SRR8218069	PAIRED	ILLUMINA
ecoli_00270	efeU__menFentC_ale29__2	Pseudogene Repair	efeU	menFentC_ale29	2	Amitesh Anand	Richard Szubin	5/21/18	Escherichia coli EEP_menF_entC.29.82.1	MG1655	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	FeCl3 (20 uM) + Na-citrate (10 mM)	37	7		Batch	0.9	Endpoint	Clonal	HiSeq 4000		2	doi.org/10.1038/s41564-018-0340-2	GSE122779	1	SRX5036618	SRR8218070	PAIRED	ILLUMINA
ecoli_00271	efeU__menFentC_ale30__1	Pseudogene Repair	efeU	menFentC_ale30	1	Amitesh Anand	Richard Szubin	5/21/18	Escherichia coli EEP_menF_entC.30.83.1	MG1655	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	FeCl3 (20 uM) + Na-citrate (10 mM)	37	7		Batch	0.95	Endpoint	Clonal	HiSeq 4000		2	doi.org/10.1038/s41564-018-0340-2	GSE122779	1	SRX5036619	SRR8218071	PAIRED	ILLUMINA
ecoli_00272	efeU__menFentC_ale30__2	Pseudogene Repair	efeU	menFentC_ale30	2	Amitesh Anand	Richard Szubin	5/21/18	Escherichia coli EEP_menF_entC.30.83.1	MG1655	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	FeCl3 (20 uM) + Na-citrate (10 mM)	37	7		Batch	0.95	Endpoint	Clonal	HiSeq 4000		2	doi.org/10.1038/s41564-018-0340-2	GSE122779	1	SRX5036620	SRR8218072	PAIRED	ILLUMINA
ecoli_00273	efeU__menFentCubiC_ale36__1	Pseudogene Repair	efeU	menFentCubiC_ale36	1	Amitesh Anand	Richard Szubin	5/21/18	Escherichia coli EEP_menF_entC_ubiC.36.86.1	MG1655	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.58	Endpoint	Clonal	HiSeq 4000	Also used in quinone study	2	doi.org/10.1038/s41564-018-0340-2	GSE122779	1	SRX5036621	SRR8218073	PAIRED	ILLUMINA
ecoli_00274	efeU__menFentCubiC_ale36__2	Pseudogene Repair	efeU	menFentCubiC_ale36	2	Amitesh Anand	Richard Szubin	5/21/18	Escherichia coli EEP_menF_entC_ubiC.36.86.1	MG1655	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.58	Endpoint	Clonal	HiSeq 4000	Also used in quinone study	2	doi.org/10.1038/s41564-018-0340-2	GSE122779	1	SRX5036622	SRR8218074	PAIRED	ILLUMINA
ecoli_00275	efeU__menFentCubiC_ale37__1	Pseudogene Repair	efeU	menFentCubiC_ale37	1	Amitesh Anand	Richard Szubin	5/21/18	Escherichia coli EEP_menF_entC_ubiC.37.25.1	MG1655	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.46	Endpoint	Clonal	HiSeq 4000	Also used in quinone study	2	doi.org/10.1038/s41564-018-0340-2	GSE122779	1	SRX5036623	SRR8218075	PAIRED	ILLUMINA
ecoli_00276	efeU__menFentCubiC_ale37__2	Pseudogene Repair	efeU	menFentCubiC_ale37	2	Amitesh Anand	Richard Szubin	5/21/18	Escherichia coli EEP_menF_entC_ubiC.37.25.1	MG1655	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.46	Endpoint	Clonal	HiSeq 4000	Also used in quinone study	2	doi.org/10.1038/s41564-018-0340-2	GSE122779	1	SRX5036624	SRR8218076	PAIRED	ILLUMINA
ecoli_00277	efeU__menFentCubiC_ale38__1	Pseudogene Repair	efeU	menFentCubiC_ale38	1	Amitesh Anand	Richard Szubin	5/21/18	Escherichia coli EEP_menF_entC_ubiC.38.28.1	MG1655	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.58	Endpoint	Clonal	HiSeq 4000	Also used in quinone study	2	doi.org/10.1038/s41564-018-0340-2	GSE122779	1	SRX5036625	SRR8218077	PAIRED	ILLUMINA
ecoli_00278	efeU__menFentCubiC_ale38__2	Pseudogene Repair	efeU	menFentCubiC_ale38	2	Amitesh Anand	Richard Szubin	5/21/18	Escherichia coli EEP_menF_entC_ubiC.38.28.1	MG1655	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.58	Endpoint	Clonal	HiSeq 4000	Also used in quinone study	2	doi.org/10.1038/s41564-018-0340-2	GSE122779	1	SRX5036626	SRR8218078	PAIRED	ILLUMINA
ecoli_00279	misc2__salc_glc__1	Miscellaneous #2	misc2	salc_glc	1	Anand Sastry	Sibei Xu	10/17/18	Escherichia coli K-12 MG1655	MG1655	M9	glucose(2)	NH4Cl(1)	O2	sauer trace element mixture	salicylate	37	7		Batch	0.22	No		HiSeq 4000		2			1			PAIRED	ILLUMINA
ecoli_00280	misc2__salc_glc__2	Miscellaneous #2	misc2	salc_glc	2	Anand Sastry	Sibei Xu	10/17/18	Escherichia coli K-12 MG1655	MG1655	M9	glucose(2)	NH4Cl(1)	O2	sauer trace element mixture	salicylate	37	7		Batch	0.22	No		HiSeq 4000		2			1			PAIRED	ILLUMINA
ecoli_00281	misc2__dbcn_glc__1	Miscellaneous #2	misc2	dbcn_glc	1	Anand Sastry	Sibei Xu	10/17/18	Escherichia coli K-12 MG1655	MG1655	M9	glucose(2)	NH4Cl(1)	O2	sauer trace element mixture	dibucaine	37	7		Batch	0.32	No		HiSeq 4000		2			1			PAIRED	ILLUMINA
ecoli_00282	misc2__dbcn_glc__2	Miscellaneous #2	misc2	dbcn_glc	2	Anand Sastry	Sibei Xu	10/17/18	Escherichia coli K-12 MG1655	MG1655	M9	glucose(2)	NH4Cl(1)	O2	sauer trace element mixture	dibucaine	37	7		Batch	0.32	No		HiSeq 4000		2			1			PAIRED	ILLUMINA
ecoli_00283	misc2__tyr_glc__1	Miscellaneous #2	misc2	tyr_glc	1	Anand Sastry	Sibei Xu	10/17/18	Escherichia coli K-12 MG1655	MG1655	M9	glucose(2)	NH4Cl(1)	O2	sauer trace element mixture	tyrosine (5mM)	37	7		Batch	0.77	No		HiSeq 4000		2	https://doi.org/10.1073/pnas.1909987116		1			PAIRED	ILLUMINA
ecoli_00284	misc2__tyr_glc__2	Miscellaneous #2	misc2	tyr_glc	2	Anand Sastry	Sibei Xu	10/17/18	Escherichia coli K-12 MG1655	MG1655	M9	glucose(2)	NH4Cl(1)	O2	sauer trace element mixture	tyrosine (5mM)	37	7		Batch	0.77	No		HiSeq 4000		2	https://doi.org/10.1073/pnas.1909987116		1			PAIRED	ILLUMINA
ecoli_00285	misc2__arg_cytd__1	Miscellaneous #2	misc2	arg_cytd	1	Anand Sastry	Sibei Xu	10/17/18	Escherichia coli K-12 MG1655	MG1655	M9	glucose(2)	NH4Cl(1)	O2	sauer trace element mixture	cytidine (1mM) + arginine (5mM)	37	7		Batch	0.67	No		HiSeq 4000		2	https://doi.org/10.1073/pnas.1909987116		1			PAIRED	ILLUMINA
ecoli_00286	misc2__arg_cytd__2	Miscellaneous #2	misc2	arg_cytd	2	Anand Sastry	Sibei Xu	10/17/18	Escherichia coli K-12 MG1655	MG1655	M9	glucose(2)	NH4Cl(1)	O2	sauer trace element mixture	cytidine (1mM) + arginine (5mM)	37	7		Batch	0.67	No		HiSeq 4000		2	https://doi.org/10.1073/pnas.1909987116		1			PAIRED	ILLUMINA
ecoli_00287	misc2__delyheO_pyr__1	Miscellaneous #2	misc2	delyheO_pyr	1	Anand Sastry	Sibei Xu	10/17/18	Escherichia coli K-12 MG1655 del_yheO	MG1655	M9	pyruvate(3.3)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.302	No		HiSeq 4000		2	https://doi.org/10.1073/pnas.1909987116		1			PAIRED	ILLUMINA
ecoli_00288	misc2__delyheO_pyr__2	Miscellaneous #2	misc2	delyheO_pyr	2	Anand Sastry	Sibei Xu	10/17/18	Escherichia coli K-12 MG1655 del_yheO	MG1655	M9	pyruvate(3.3)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.302	No		HiSeq 4000		2	https://doi.org/10.1073/pnas.1909987116		1			PAIRED	ILLUMINA
ecoli_00289	nquinone__delubiC__1	Naphthoquinone	nquinone	delubiC	1	Amitesh Anand	Amitesh Anand	5/21/18	Escherichia coli K-12 MG1655 del_ubiC	MG1655	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Clonal	HiSeq 4000		2	https://doi.org/10.1073/pnas.1909987116		1			PAIRED	ILLUMINA
ecoli_00290	nquinone__delubiC__2	Naphthoquinone	nquinone	delubiC	2	Amitesh Anand	Amitesh Anand	5/21/18	Escherichia coli K-12 MG1655 del_ubiC	MG1655	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Clonal	HiSeq 4000		2	https://doi.org/10.1073/pnas.1909987116		1			PAIRED	ILLUMINA
ecoli_00291	nquinone__ubiC_ale1__1	Naphthoquinone	nquinone	ubiC_ale1	1	Amitesh Anand	Amitesh Anand	5/21/18	Escherichia coli EEP_ubiC.1.52.1	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Clonal	HiSeq 4000		2	https://doi.org/10.1073/pnas.1909987116		1			PAIRED	ILLUMINA
ecoli_00292	nquinone__ubiC_ale1__2	Naphthoquinone	nquinone	ubiC_ale1	2	Amitesh Anand	Amitesh Anand	5/21/18	Escherichia coli EEP_ubiC.1.52.1	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Clonal	HiSeq 4000		2	https://doi.org/10.1073/pnas.1909987116		1			PAIRED	ILLUMINA
ecoli_00293	nquinone__ubiC_ale2__1	Naphthoquinone	nquinone	ubiC_ale2	1	Amitesh Anand	Amitesh Anand	5/21/18	Escherichia coli EEP_ubiC.2.54.1	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Clonal	HiSeq 4000		2	https://doi.org/10.1073/pnas.1909987116		1			PAIRED	ILLUMINA
ecoli_00294	nquinone__ubiC_ale2__2	Naphthoquinone	nquinone	ubiC_ale2	2	Amitesh Anand	Amitesh Anand	5/21/18	Escherichia coli EEP_ubiC.2.54.1	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Clonal	HiSeq 4000		2	https://doi.org/10.1073/pnas.1909987116		1			PAIRED	ILLUMINA
ecoli_00295	nquinone__ubiC_ale3__1	Naphthoquinone	nquinone	ubiC_ale3	1	Amitesh Anand	Amitesh Anand	5/21/18	Escherichia coli EEP_ubiC.3.53.1	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Clonal	HiSeq 4000		2	https://doi.org/10.1073/pnas.1909987116		1			PAIRED	ILLUMINA
ecoli_00296	nquinone__ubiC_ale3__2	Naphthoquinone	nquinone	ubiC_ale3	2	Amitesh Anand	Amitesh Anand	5/21/18	Escherichia coli EEP_ubiC.3.53.1	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Clonal	HiSeq 4000		2	https://doi.org/10.1073/pnas.1909987116		1			PAIRED	ILLUMINA
ecoli_00297	nquinone__ubiC_ale4__1	Naphthoquinone	nquinone	ubiC_ale4	1	Amitesh Anand	Amitesh Anand	5/21/18	Escherichia coli EEP_ubiC.4.52.1	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Clonal	HiSeq 4000		2	https://doi.org/10.1073/pnas.1909987116		1			PAIRED	ILLUMINA
ecoli_00298	nquinone__ubiC_ale4__2	Naphthoquinone	nquinone	ubiC_ale4	2	Amitesh Anand	Amitesh Anand	5/21/18	Escherichia coli EEP_ubiC.4.52.1	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Clonal	HiSeq 4000		2	https://doi.org/10.1073/pnas.1909987116		1			PAIRED	ILLUMINA
ecoli_00299	nquinone__delpdhR__1	Naphthoquinone	nquinone	delpdhR	1	Amitesh Anand	Amitesh Anand	8/7/18	Escherichia coli del_pdhR	MG1655	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.7	No		HiSeq 4000		2			1			PAIRED	ILLUMINA
ecoli_00300	nquinone__delpdhR__2	Naphthoquinone	nquinone	delpdhR	2	Amitesh Anand	Amitesh Anand	8/7/18	Escherichia coli del_pdhR	MG1655	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch	0.7	No		HiSeq 4000		2			1			PAIRED	ILLUMINA
ecoli_00301	quinone__glu_ale4__1	Respiratory quinone	quinone	glu_ale4	1	Amitesh Anand	Amitesh Anand	5/21/18	Escherichia coli GLU.4.403.1	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Clonal	HiSeq 4000		2			0			PAIRED	ILLUMINA
ecoli_00302	quinone__glu_ale4__2	Respiratory quinone	quinone	glu_ale4	2	Amitesh Anand	Amitesh Anand	5/21/18	Escherichia coli GLU.4.403.1	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Clonal	HiSeq 4000		2			0			PAIRED	ILLUMINA
ecoli_00303	quinone__delmenF__1	Respiratory quinone	quinone	delmenF	1	Amitesh Anand	Amitesh Anand	5/21/18	Escherichia coli K-12 MG1655 del_menF	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Clonal	HiSeq 4000		2			0			PAIRED	ILLUMINA
ecoli_00304	quinone__delmenF__2	Respiratory quinone	quinone	delmenF	2	Amitesh Anand	Amitesh Anand	5/21/18	Escherichia coli K-12 MG1655 del_menF	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Clonal	HiSeq 4000		2			0			PAIRED	ILLUMINA
ecoli_00305	quinone__menF_ale5__1	Respiratory quinone	quinone	menF_ale5	1	Amitesh Anand	Amitesh Anand	5/21/18	Escherichia coli EEP_menF.5.42.1	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Clonal	HiSeq 4000		2			0			PAIRED	ILLUMINA
ecoli_00306	quinone__menF_ale5__2	Respiratory quinone	quinone	menF_ale5	2	Amitesh Anand	Amitesh Anand	5/21/18	Escherichia coli EEP_menF.5.42.1	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Clonal	HiSeq 4000		2			0			PAIRED	ILLUMINA
ecoli_00307	quinone__menF_ale6__1	Respiratory quinone	quinone	menF_ale6	1	Amitesh Anand	Amitesh Anand	5/21/18	Escherichia coli EEP_menF.6.42.1	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Clonal	HiSeq 4000		2			0			PAIRED	ILLUMINA
ecoli_00308	quinone__menF_ale6__2	Respiratory quinone	quinone	menF_ale6	2	Amitesh Anand	Amitesh Anand	5/21/18	Escherichia coli EEP_menF.6.42.1	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Clonal	HiSeq 4000		2			0			PAIRED	ILLUMINA
ecoli_00309	quinone__menF_ale7__1	Respiratory quinone	quinone	menF_ale7	1	Amitesh Anand	Amitesh Anand	5/21/18	Escherichia coli EEP_menF.7.43.1	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Clonal	HiSeq 4000		2			0			PAIRED	ILLUMINA
ecoli_00310	quinone__menF_ale7__2	Respiratory quinone	quinone	menF_ale7	2	Amitesh Anand	Amitesh Anand	5/21/18	Escherichia coli EEP_menF.7.43.1	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Clonal	HiSeq 4000		2			0			PAIRED	ILLUMINA
ecoli_00311	quinone__menF_ale8__1	Respiratory quinone	quinone	menF_ale8	1	Amitesh Anand	Amitesh Anand	5/21/18	Escherichia coli EEP_menF.8.45.1	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Clonal	HiSeq 4000		2			0			PAIRED	ILLUMINA
ecoli_00312	quinone__menF_ale8__2	Respiratory quinone	quinone	menF_ale8	2	Amitesh Anand	Amitesh Anand	5/21/18	Escherichia coli EEP_menF.8.45.1	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Clonal	HiSeq 4000		2			0			PAIRED	ILLUMINA
ecoli_00313	quinone__delmenFubiC__1	Respiratory quinone	quinone	delmenFubiC	1	Amitesh Anand	Amitesh Anand	5/21/18	Escherichia coli K-12 MG1655 del_menFubiC	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Clonal	HiSeq 4000		2			0			PAIRED	ILLUMINA
ecoli_00314	quinone__delmenFubiC__2	Respiratory quinone	quinone	delmenFubiC	2	Amitesh Anand	Amitesh Anand	5/21/18	Escherichia coli K-12 MG1655 del_menFubiC	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Clonal	HiSeq 4000		2			0			PAIRED	ILLUMINA
ecoli_00315	quinone__menFubiC_ale1__1	Respiratory quinone	quinone	menFubiC_ale1	1	Amitesh Anand	Amitesh Anand	5/21/18	Escherichia coli EEP_menFubiC.1.51.1	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Clonal	HiSeq 4000		2			0			PAIRED	ILLUMINA
